device_id,trip_id,date,start_time,end_time,start_terminal,end_terminal,travel_time,dwell_time
116,89,2022-09-24,09:01:16,09:52:49,BT02,BT01,51.55,3899.8666666666663
116,90,2022-09-24,10:42:34,11:36:21,BT01,BT02,53.78333333333333,4423.199999999996
116,91,2022-09-24,13:21:07,14:12:37,BT02,BT01,51.5,3893.650000000001
116,92,2022-09-24,15:21:37,16:13:46,BT01,BT02,52.15,4112.900000000004
116,93,2022-09-26,08:31:05,09:18:04,BT02,BT01,46.983333333333334,3277.1499999999965
116,94,2022-09-26,10:01:02,10:57:09,BT01,BT02,56.11666666666667,4667.383333333331
116,95,2022-09-26,13:11:43,14:10:45,BT02,BT01,59.03333333333333,4641.15000000001
116,96,2022-09-26,14:31:45,15:22:42,BT01,BT02,50.95,3814.499999999994
116,97,2022-09-26,16:51:21,17:38:47,BT02,BT01,47.43333333333333,3152.45
116,98,2022-09-26,18:53:58,19:36:21,BT01,BT02,42.38333333333333,2957.299999999998
116,99,2022-09-27,05:29:18,05:58:28,BT02,BT01,29.166666666666668,1398.0999999999997
116,100,2022-09-27,07:01:57,07:58:17,BT01,BT02,56.333333333333336,5036.5833333333285
116,101,2022-09-27,10:01:09,10:50:52,BT02,BT01,49.71666666666667,3587.4666666666635
116,102,2022-09-27,11:52:24,12:48:59,BT01,BT02,56.583333333333336,5306.850000000001
116,103,2022-09-27,14:19:05,15:11:50,BT02,BT01,52.75,4172.700000000001
116,104,2022-09-27,16:10:20,17:08:01,BT01,BT02,57.68333333333333,4977.98333333334
116,105,2022-09-28,08:31:01,09:19:17,BT02,BT01,48.266666666666666,3284.05
116,106,2022-09-28,09:51:48,10:45:06,BT01,BT02,53.3,3968.7499999999986
116,107,2022-09-28,13:12:05,14:18:29,BT02,BT01,66.4,6635.816666666653
116,108,2022-09-28,14:51:26,15:42:10,BT01,BT02,50.733333333333334,3926.350000000002
116,109,2022-09-29,08:21:43,09:07:33,BT02,BT01,45.833333333333336,3290.1166666666636
116,110,2022-09-29,09:51:48,10:39:22,BT01,BT02,47.56666666666667,3723.6000000000013
116,111,2022-09-29,13:01:12,13:58:02,BT02,BT01,56.833333333333336,3818.7666666666687
116,112,2022-09-29,14:31:10,15:05:30,BT01,BT02,34.333333333333336,1848.766666666666
116,113,2022-09-29,17:11:20,18:07:00,BT02,BT01,55.666666666666664,4848.1
116,114,2022-09-29,19:45:06,20:28:26,BT01,BT02,43.333333333333336,2881.7666666666682
117,115,2022-09-30,04:51:47,06:13:29,BT02,BT01,81.7,-1005333.7499999995
117,116,2022-09-01,06:49:55,07:50:08,BT01,BT02,60.21666666666667,6680.01666666667
117,117,2022-09-01,09:30:07,10:25:55,BT02,BT01,55.8,5313.58333333333
117,118,2022-09-01,11:30:49,12:32:39,BT01,BT02,61.833333333333336,6370.6
117,119,2022-09-01,14:30:11,15:23:57,BT02,BT01,53.766666666666666,4872.9166666666615
117,120,2022-09-06,06:50:22,07:48:36,BT01,BT02,58.233333333333334,5811.683333333338
117,121,2022-09-06,10:21:36,11:17:30,BT02,BT01,55.9,5284.983333333332
117,122,2022-09-06,12:01:45,13:03:01,BT01,BT02,61.266666666666666,5928.733333333333
117,123,2022-09-08,07:50:32,09:11:43,BT01,BT02,81.18333333333334,5602.900000000001
117,124,2022-09-08,10:51:27,11:48:09,BT02,BT01,56.7,5125.6
117,125,2022-09-08,12:10:45,13:06:37,BT01,BT02,55.86666666666667,4870.066666666664
117,126,2022-09-08,14:31:24,15:21:21,BT02,BT01,49.95,4490.600000000002
117,127,2022-09-09,06:29:35,07:24:06,BT01,BT02,54.516666666666666,4837.199999999995
117,128,2022-09-09,09:59:59,10:55:36,BT02,BT01,55.61666666666667,5003.35
117,129,2022-09-09,11:40:23,12:39:39,BT01,BT02,59.266666666666666,5790.283333333336
117,130,2022-09-09,15:30:49,16:21:04,BT02,BT01,50.25,4372.25
117,131,2022-09-11,06:40:44,07:35:09,BT01,BT02,54.416666666666664,4455.9333333333325
117,132,2022-09-11,10:14:35,11:06:03,BT02,BT01,51.46666666666667,4740.516666666662
117,133,2022-09-11,12:50:20,13:46:31,BT01,BT02,56.18333333333333,5462.350000000004
117,134,2022-09-11,16:14:35,17:11:18,BT02,BT01,56.71666666666667,5507.366666666667
117,135,2022-09-13,06:41:58,07:36:18,BT01,BT02,54.333333333333336,4882.433333333331
117,136,2022-09-13,09:41:10,10:31:32,BT02,BT01,50.36666666666667,4357.483333333333
117,137,2022-09-13,11:49:23,12:48:41,BT01,BT02,59.3,5625.783333333335
117,138,2022-09-13,14:30:55,15:25:44,BT02,BT01,54.81666666666667,5033.683333333333
117,139,2022-09-15,07:00:43,07:56:42,BT01,BT02,55.983333333333334,4627.66666666667
117,140,2022-09-15,09:29:59,10:20:30,BT02,BT01,50.516666666666666,4438.916666666665
117,141,2022-09-15,11:10:58,12:07:19,BT01,BT02,56.35,5086.133333333336
117,142,2022-09-15,13:21:40,14:18:09,BT02,BT01,56.483333333333334,5401.4333333333325
117,143,2022-09-15,15:00:24,15:51:58,BT01,BT02,51.56666666666667,4630.883333333336
117,144,2022-09-15,16:58:07,17:52:38,BT02,BT01,54.516666666666666,4736.283333333333
117,145,2022-09-16,06:21:06,07:19:32,BT01,BT02,58.43333333333333,5128.250000000001
117,146,2022-09-16,08:51:16,09:44:41,BT02,BT01,53.416666666666664,4673.700000000002
117,147,2022-09-16,10:31:37,11:30:29,BT01,BT02,58.86666666666667,5103.833333333338
117,148,2022-09-16,12:21:38,13:17:38,BT02,BT01,56.0,5280.599999999999
117,149,2022-09-16,14:12:10,15:01:09,BT01,BT02,48.983333333333334,4553.166666666663
117,150,2022-09-16,16:01:01,16:52:35,BT02,BT01,51.56666666666667,4217.899999999995
117,151,2022-09-18,06:41:48,07:37:46,BT01,BT02,55.96666666666667,4449.999999999999
117,152,2022-09-18,09:51:35,10:46:01,BT02,BT01,54.43333333333333,4676.883333333336
117,153,2022-09-18,11:02:13,11:55:48,BT01,BT02,53.583333333333336,5082.199999999996
117,154,2022-09-18,14:00:50,14:51:38,BT02,BT01,50.8,4269.833333333333
117,155,2022-09-20,06:20:44,07:11:07,BT01,BT02,50.38333333333333,4106.833333333335
117,156,2022-09-20,09:19:19,10:10:20,BT02,BT01,51.016666666666666,4050.9
117,157,2022-09-20,11:11:26,12:03:09,BT01,BT02,51.71666666666667,4535.616666666664
117,158,2022-09-20,12:51:49,13:54:33,BT02,BT01,62.733333333333334,6115.26666666667
117,159,2022-09-20,14:51:27,15:42:05,BT01,BT02,50.63333333333333,4703.083333333334
117,160,2022-09-20,17:00:35,17:52:28,BT02,BT01,51.88333333333333,4356.350000000001
117,161,2022-09-21,06:09:26,07:07:00,BT01,BT02,57.56666666666667,5235.150000000003
117,162,2022-09-21,09:10:51,10:05:16,BT02,BT01,54.416666666666664,4938.183333333336
117,163,2022-09-21,11:11:19,12:09:20,BT01,BT02,58.016666666666666,5412.633333333339
117,164,2022-09-21,13:31:35,14:26:10,BT02,BT01,54.583333333333336,4791.583333333333
117,165,2022-09-21,15:41:16,16:36:36,BT01,BT02,55.333333333333336,5841.516666666666
117,166,2022-09-21,17:41:49,18:33:08,BT02,BT01,51.31666666666667,4481.73333333333
117,167,2022-09-23,06:21:32,07:18:37,BT01,BT02,57.083333333333336,5342.916666666667
117,168,2022-09-23,09:31:02,10:21:05,BT02,BT01,50.05,4387.883333333335
117,169,2022-09-23,11:00:58,11:55:45,BT01,BT02,54.78333333333333,5083.950000000003
117,170,2022-09-23,13:40:47,14:36:13,BT02,BT01,55.43333333333333,4945.383333333334
117,171,2022-09-26,06:20:35,07:24:00,BT01,BT02,63.416666666666664,5896.516666666668
117,172,2022-09-26,09:21:27,10:14:18,BT02,BT01,52.85,4646.5
117,173,2022-09-26,10:41:07,11:34:52,BT01,BT02,53.75,4529.05
117,174,2022-09-26,13:51:28,14:42:12,BT02,BT01,50.733333333333334,4481.0166666666655
117,175,2022-09-26,15:11:26,16:05:23,BT01,BT02,53.95,5071.4500000000035
117,176,2022-09-26,17:30:53,18:24:14,BT02,BT01,53.35,4643.616666666671
117,177,2022-09-28,06:51:13,07:50:31,BT01,BT02,59.3,5865.766666666665
117,178,2022-09-28,10:21:39,11:16:03,BT02,BT01,54.4,4674.866666666668
117,179,2022-09-28,11:52:40,12:51:58,BT01,BT02,59.3,5829.533333333333
117,180,2022-09-28,14:52:11,15:49:29,BT02,BT01,57.3,5343.000000000003
117,181,2022-09-29,10:01:09,10:49:11,BT02,BT01,48.03333333333333,3993.1500000000015
117,182,2022-09-29,11:30:42,12:29:05,BT01,BT02,58.38333333333333,5036.98333333333
117,183,2022-09-29,14:30:43,15:19:43,BT02,BT01,49.0,4035.5166666666705
117,184,2022-09-29,16:01:23,17:02:58,BT01,BT02,61.583333333333336,6224.383333333334
117,185,2022-09-29,18:29:49,19:18:00,BT02,BT01,48.18333333333333,4008.666666666665
117,186,2022-09-30,09:21:03,10:11:58,BT02,BT01,50.916666666666664,4491.0333333333365
117,187,2022-09-30,10:41:15,11:38:28,BT01,BT02,57.21666666666667,4733.400000000001
117,188,2022-09-30,13:21:35,14:18:14,BT02,BT01,56.65,5543.133333333337
117,189,2022-09-30,14:51:29,15:46:20,BT01,BT02,54.85,5188.9333333333325
117,190,2022-09-30,16:50:32,17:45:44,BT02,BT01,55.2,4855.399999999999
121,191,2022-09-01,08:11:32,09:04:21,BT02,BT01,52.81666666666667,4588.516666666662
121,192,2022-09-01,10:01:36,10:55:07,BT01,BT02,53.516666666666666,4985.25
121,193,2022-09-01,13:00:49,14:03:54,BT02,BT01,63.083333333333336,6671.73333333333
121,194,2022-09-01,15:00:57,15:56:32,BT01,BT02,55.583333333333336,4975.249999999999
121,195,2022-09-01,17:20:59,18:12:06,BT02,BT01,51.11666666666667,4863.2666666666655
121,196,2022-09-01,19:31:54,20:08:44,BT01,BT02,36.833333333333336,2499.8000000000006
121,197,2022-09-02,07:51:20,08:37:45,BT02,BT01,46.416666666666664,3597.433333333334
121,198,2022-09-02,09:41:19,10:35:11,BT01,BT02,53.86666666666667,4534.033333333333
121,199,2022-09-02,12:15:03,13:08:21,BT02,BT01,53.3,5175.250000000002
121,200,2022-09-02,14:00:18,14:54:50,BT01,BT02,54.53333333333333,5075.933333333339
121,201,2022-09-02,16:42:54,17:34:07,BT02,BT01,51.21666666666667,4624.7833333333265
121,202,2022-09-02,18:09:55,18:51:33,BT01,BT02,41.63333333333333,3245.9166666666665
121,203,2022-09-03,08:31:16,09:22:28,BT02,BT01,51.2,4681.333333333333
121,204,2022-09-03,10:21:52,11:13:12,BT01,BT02,51.333333333333336,4771.416666666668
121,205,2022-09-03,12:51:13,13:47:15,BT02,BT01,56.03333333333333,5496.233333333334
121,206,2022-09-03,15:00:37,15:54:04,BT01,BT02,53.45,4672.583333333336
121,207,2022-09-04,07:27:03,08:10:35,BT02,BT01,43.53333333333333,3227.7666666666664
121,208,2022-09-04,08:41:05,09:37:45,BT01,BT02,56.666666666666664,5404.900000000005
121,209,2022-09-04,12:11:50,13:03:53,BT02,BT01,52.05,4359.133333333337
121,210,2022-09-04,16:03:02,16:54:07,BT01,BT02,51.083333333333336,4080.8333333333358
121,211,2022-09-05,04:39:22,12:37:14,BT01,BT02,477.8666666666667,75504.38333333338
121,212,2022-09-06,04:48:22,07:17:35,BT01,BT02,149.21666666666667,12206.516666666656
121,213,2022-09-06,08:11:19,08:57:56,BT02,BT01,46.61666666666667,3663.783333333336
121,214,2022-09-06,09:52:11,10:48:09,BT01,BT02,55.96666666666667,5458.53333333334
121,215,2022-09-06,12:30:20,13:22:34,BT02,BT01,52.233333333333334,4678.933333333336
121,216,2022-09-06,14:19:24,15:07:17,BT01,BT02,47.88333333333333,4393.933333333334
121,217,2022-09-06,17:11:35,17:58:55,BT02,BT01,47.333333333333336,3753.1166666666672
121,218,2022-09-06,19:53:49,20:29:45,BT01,BT02,35.93333333333333,2838.533333333334
121,219,2022-09-07,04:43:24,06:49:30,BT01,BT02,126.1,9266.533333333336
121,220,2022-09-07,07:30:17,08:10:43,BT02,BT01,40.43333333333333,2760.833333333334
121,221,2022-09-07,09:30:52,10:26:19,BT01,BT02,55.45,4727.03333333333
121,222,2022-09-07,12:20:34,13:17:03,BT02,BT01,56.483333333333334,5294.999999999998
121,223,2022-09-07,14:40:55,15:35:54,BT01,BT02,54.983333333333334,5412.549999999997
121,224,2022-09-08,04:47:03,06:39:47,BT01,BT02,112.73333333333333,7833.650000000003
121,225,2022-09-08,07:09:50,07:50:58,BT02,BT01,41.13333333333333,2971.016666666666
121,226,2022-09-08,08:32:03,09:20:43,BT01,BT02,48.666666666666664,4309.250000000004
121,227,2022-09-09,04:44:13,06:47:19,BT01,BT02,123.1,8671.666666666668
121,228,2022-09-09,07:30:30,08:15:45,BT02,BT01,45.25,4033.0000000000005
121,229,2022-09-09,09:10:26,10:01:42,BT01,BT02,51.266666666666666,4440.9833333333345
121,230,2022-09-09,12:30:33,13:24:30,BT02,BT01,53.95,4865.733333333337
121,231,2022-09-09,14:20:47,15:15:55,BT01,BT02,55.13333333333333,4321.933333333334
121,232,2022-09-11,07:20:06,08:07:45,BT02,BT01,47.65,3475.250000000002
121,233,2022-09-11,09:14:25,10:03:36,BT01,BT02,49.18333333333333,4216.066666666667
121,234,2022-09-11,13:29:51,14:18:55,BT02,BT01,49.06666666666667,4159.033333333331
121,235,2022-09-11,16:51:26,17:42:36,BT01,BT02,51.166666666666664,4373.916666666665
121,236,2022-09-12,06:49:47,07:42:01,BT02,BT01,52.233333333333334,4600.966666666667
121,237,2022-09-12,08:12:00,09:04:53,BT01,BT02,52.88333333333333,4460.983333333335
121,238,2022-09-12,11:21:56,12:17:28,BT02,BT01,55.53333333333333,5466.700000000002
121,239,2022-09-12,12:52:03,13:42:55,BT01,BT02,50.86666666666667,4325.366666666669
121,240,2022-09-12,16:00:00,16:54:29,BT02,BT01,54.483333333333334,5190.766666666666
121,241,2022-09-12,17:29:25,18:11:41,BT01,BT02,42.266666666666666,3410.499999999999
121,242,2022-09-13,06:32:11,07:31:02,BT02,BT01,58.85,5639.4500000000035
121,243,2022-09-13,08:21:43,09:16:04,BT01,BT02,54.35,4436.6
121,244,2022-09-13,11:18:55,12:15:31,BT02,BT01,56.6,5836.333333333331
121,245,2022-09-13,13:42:24,14:41:15,BT01,BT02,58.85,6094.450000000005
121,246,2022-09-13,15:51:29,16:44:10,BT02,BT01,52.68333333333333,4383.683333333334
121,247,2022-09-13,18:12:44,18:59:50,BT01,BT02,47.1,4402.733333333331
121,248,2022-09-14,06:11:02,07:04:56,BT02,BT01,53.9,4849.383333333333
121,249,2022-09-14,07:51:34,08:43:27,BT01,BT02,51.88333333333333,4672.400000000001
121,250,2022-09-14,10:41:27,11:35:39,BT02,BT01,54.2,4540.683333333334
121,251,2022-09-14,12:31:55,13:41:01,BT01,BT02,69.1,6656.366666666668
121,252,2022-09-14,14:41:13,15:34:58,BT02,BT01,53.75,4407.500000000002
121,253,2022-09-14,16:40:48,17:37:03,BT01,BT02,56.25,4745.650000000005
121,254,2022-09-16,06:10:45,06:57:11,BT02,BT01,46.43333333333333,4324.233333333332
121,255,2022-09-16,07:51:33,08:39:51,BT01,BT02,48.3,4162.666666666665
121,256,2022-09-16,10:20:35,11:12:07,BT02,BT01,51.53333333333333,4463.300000000001
121,257,2022-09-16,11:51:40,12:47:51,BT01,BT02,56.18333333333333,5092.166666666671
121,258,2022-09-16,13:40:56,14:33:05,BT02,BT01,52.15,4267.666666666666
121,259,2022-09-16,15:41:14,16:36:11,BT01,BT02,54.95,5228.216666666666
121,260,2022-09-17,09:21:15,10:11:01,BT02,BT01,49.766666666666666,4381.6833333333325
121,261,2022-09-17,10:41:03,11:35:41,BT01,BT02,54.63333333333333,4417.866666666662
121,262,2022-09-17,13:41:52,14:35:19,BT02,BT01,53.45,4305.266666666667
121,263,2022-09-17,15:59:31,16:51:49,BT01,BT02,52.3,4543.433333333331
121,264,2022-09-18,08:51:12,09:45:38,BT02,BT01,54.43333333333333,4814.600000000001
121,265,2022-09-18,09:59:06,10:56:25,BT01,BT02,57.31666666666667,5102.200000000002
121,266,2022-09-18,13:11:54,14:06:07,BT02,BT01,54.21666666666667,4746.933333333334
121,267,2022-09-18,14:42:02,15:29:34,BT01,BT02,47.53333333333333,3547.2499999999986
121,268,2022-09-18,17:02:05,17:55:40,BT02,BT01,53.583333333333336,4703.999999999994
121,269,2022-09-18,20:32:04,21:08:58,BT01,BT02,36.9,2653.816666666668
121,270,2022-09-19,06:01:16,06:41:49,BT02,BT01,40.55,2897.866666666668
121,271,2022-09-19,07:31:20,08:19:36,BT01,BT02,48.266666666666666,4323.2666666666655
121,272,2022-09-19,10:30:57,11:23:31,BT02,BT01,52.56666666666667,4495.833333333333
121,273,2022-09-19,12:01:36,12:56:04,BT01,BT02,54.46666666666667,4707.76666666667
121,274,2022-09-19,14:41:00,15:28:03,BT02,BT01,47.05,3203.916666666667
121,275,2022-09-19,17:25:17,18:12:10,BT01,BT02,46.88333333333333,4051.8833333333314
121,276,2022-09-21,04:44:15,08:26:02,BT01,BT02,221.78333333333333,14300.933333333314
121,277,2022-09-21,08:41:24,09:30:46,BT02,BT01,49.36666666666667,4003.149999999998
121,278,2022-09-21,10:42:07,11:36:45,BT01,BT02,54.63333333333333,4926.583333333332
121,279,2022-09-21,13:01:29,14:04:13,BT02,BT01,62.733333333333334,7262.933333333335
121,280,2022-09-21,15:12:03,16:09:13,BT01,BT02,57.166666666666664,5916.466666666664
121,281,2022-09-22,08:31:43,09:22:11,BT02,BT01,50.46666666666667,4264.8333333333285
121,282,2022-09-22,10:01:35,10:54:28,BT01,BT02,52.88333333333333,4311.033333333335
121,283,2022-09-22,12:31:09,13:26:05,BT02,BT01,54.93333333333333,4599.866666666667
121,284,2022-09-22,14:01:51,14:52:40,BT01,BT02,50.81666666666667,4476.683333333337
121,285,2022-09-22,16:30:13,17:18:46,BT02,BT01,48.55,4191.616666666669
121,286,2022-09-22,18:30:19,19:10:27,BT01,BT02,40.13333333333333,3133.983333333332
121,287,2022-09-23,08:21:36,09:05:31,BT02,BT01,43.916666666666664,3245.133333333334
121,288,2022-09-23,09:51:33,10:51:10,BT01,BT02,59.61666666666667,5088.516666666669
121,289,2022-09-24,08:31:58,09:21:11,BT02,BT01,49.21666666666667,3921.3166666666693
121,290,2022-09-24,10:01:23,10:58:32,BT01,BT02,57.15,5053.283333333331
121,291,2022-09-24,12:52:18,13:45:57,BT02,BT01,53.65,5024.599999999995
121,292,2022-09-24,14:52:14,15:45:39,BT01,BT02,53.416666666666664,5203.450000000006
121,293,2022-09-26,08:11:06,08:59:28,BT02,BT01,48.36666666666667,4040.3500000000017
121,294,2022-09-26,09:42:02,10:36:44,BT01,BT02,54.7,4520.6333333333305
121,295,2022-09-26,12:41:27,13:32:09,BT02,BT01,50.7,4298.700000000001
121,296,2022-09-26,14:11:43,14:58:30,BT01,BT02,46.78333333333333,3921.8500000000017
121,297,2022-09-26,16:30:58,17:11:38,BT02,BT01,40.666666666666664,2835.566666666661
121,298,2022-09-26,18:07:15,18:50:42,BT01,BT02,43.45,3665.116666666666
121,299,2022-09-27,04:46:00,07:41:36,BT01,BT02,175.6,13150.866666666681
121,300,2022-09-27,07:51:18,08:39:50,BT02,BT01,48.53333333333333,3787.383333333336
121,301,2022-09-27,09:42:01,10:33:59,BT01,BT02,51.96666666666667,4414.8
121,302,2022-09-27,12:21:05,13:13:53,BT02,BT01,52.8,4154.883333333334
121,303,2022-09-27,14:21:44,15:09:28,BT01,BT02,47.733333333333334,4128.583333333332
